Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Testis_Male1	Testis_Male2	Testis_Male3
ENSGALG00000000314	306.41	292.37	593.76	206.77	249.65	1.01	6.2	1.37	0.18	0.09	0.12	18.04	2.15	26.75	19.13	44.85
ENSGALG00000015677	1.74	2.46	2.33	1.3	1.02	5.86	20.76	0.81	2.56	1.51	1.5	2.47	2.71	5.07	6.27	4.39
ENSGALG00000015655	12.28	8.19	32.92	2	2.96	7.04	12.8	2.2	3.38	0.38	0.96	2.9	0.93	1.21	3.1	4.98
Locus_63888	0.23	0	0.71	0.23	0.88	0	0	0	0	1.52	1.92	0.05	0.2	24.88	7.14	6.51
ENSGALG00000021269	6.4	6.76	0.26	0.4	1.15	0	0	3.06	1.7	0	0	0	0	2.11	0.54	0.29
ENSGALG00000003261	8.17	10.19	13.15	8.64	10.57	286.61	408.37	12	18.18	13.86	33.93	46.72	32.43	20.36	14.42	15.89
ENSGALG00000013448	5.61	5.9	7.58	6.37	6.68	4.65	1.92	9.88	6.95	1.95	1.48	12.62	4.89	1.52	2.32	1.41
Locus_5645	0	0.82	0.84	0	0	0	0	0	0	0	0	1.21	0.16	0	0	0.12
Locus_48607	0.25	2.67	1.57	0	0	0	0	0	0	0	0	0	0	0.18	0	0.45
CUFF.259701	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0.91	1.09	1.07
Locus_65065	2.46	2.19	9.53	1.45	4.61	3.03	5.44	6.14	1.36	3.3	3.48	5	0.86	2.63	5.19	7.27
CUFF.136812	0	0	0.1	0	0	0	0	0.11	0	0	0	0.06	0.03	1.76	0.95	0.58
ENSGALG00000015749	6.33	5.4	5.99	7.89	6.02	1.96	3.52	10.67	6.36	4.63	4.89	12.69	7.36	18.47	16.71	18.08
ENSGALG00000007825	9.1	8.74	14.85	10.89	10.37	1.75	1.31	1.25	2.2	1.03	0.3	5.17	4.88	2.57	4.7	5.79
ENSGALG00000014383	6.42	6.47	19.74	4.84	5.98	3.33	2.82	8.07	9.11	28.4	16.94	19.65	14.65	3.22	9.27	16.12
Locus_105047	0	0	0	0	0	0	0	6.48	1.47	0.42	0	0.27	0.57	1.12	1.62	0.71
ENSGALG00000014703	7.22	11.27	11.88	7.26	12.9	9.75	20.27	12.34	25.38	28.02	44.16	21.42	40.31	24.65	24.4	21.29
ENSGALG00000012591	56.51	95.7	152.56	76.95	125.39	45.54	73.74	65.3	91.98	69	71.61	72.19	61.92	89.35	139.87	206.14
ENSGALG00000016723	0.13	0.19	0.1	0.25	0.19	0.12	0.55	0.21	0.08	0	0.32	0.15	0.26	0.27	0.6	0.61
ENSGALG00000001121	154.54	133.56	164.43	212.96	174.34	30.85	36.1	76.38	73.61	64.2	119.51	77.52	60.78	297.47	216.21	206.03
ENSGALG00000010960	3.42	4.12	3.63	3.74	3.64	0.41	0.24	5.57	7.93	0.67	0.28	27.73	17.93	6.61	13.48	9.67
ENSGALG00000004590	26.85	23.96	17.48	28.14	21.73	7.17	5.57	15.62	14.53	10.21	9.47	7.16	5.92	20.33	18.63	14.32
ENSGALG00000015814	0	0	0.04	0.08	0	0	0	27.64	44.36	0.05	0	0.01	0	5.26	4.53	9.79
ENSGALG00000022754	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0.1
ENSGALG00000005971	67.82	58.58	111.79	47.67	30.93	2.04	2.09	1.57	0.84	5.28	0.8	1.26	0.9	386.45	405.12	661.64
Locus_46013	0	0	0.02	0	0	0	0	0	0	0	0.07	0	0	47.59	25.92	22.05
ENSGALG00000012960	8.68	10.33	15.98	6.19	8.78	29.86	53.01	5.63	4.43	8.03	6.35	8.95	5.09	8.45	8.37	13.03
ENSGALG00000008684	582.31	707.35	540.84	527.72	556.72	478.3	477.63	440.03	561.32	647.41	496.59	281.04	746.75	123.13	167.23	138.73
ENSGALG00000003078	57.81	56.9	58.53	82.89	64.85	30.52	28.42	11.38	12.88	38.53	62.91	13.57	19.51	38.47	52.46	56.95
ENSGALG00000011339	66.98	110.16	57.06	41.29	57.63	430.82	444.79	504.85	343.57	90.45	134.16	81.17	266.74	75.57	56.73	50.53
ENSGALG00000013737	25.38	28.55	19.23	24.3	19.8	2.78	4.99	6.81	10.31	23.81	22.29	13.14	15.88	16.8	12.6	11.09
Locus_73076	0.55	0.29	0.2	0.03	0.02	0	0	0.18	0.07	8.08	4.07	0	0	0.53	0.71	0.71
ENSGALG00000016258	2.89	3.46	4.18	0.73	0.6	0	0	2.58	2.54	0	0	7.47	1.42	3.42	4.84	11.12
ENSGALG00000012687	19.1	21.35	29.4	25.98	23.37	29.98	30.09	40.26	30.14	35.63	33.55	25.97	24.18	18.85	15.24	17.07
ENSGALG00000000736	2.81	2.64	0.9	1.97	2.94	4.2	6.22	25.7	15.69	20.01	56	4.07	10.13	11.88	3.04	1.8
ENSGALG00000014947	5.03	4.13	7.1	6.09	3.99	4.1	4.67	5.17	4.04	4.72	3.4	7.56	4.39	6.22	5.9	10.7
ENSGALG00000014952	10.37	17.97	31.12	9.66	16.01	6.39	11.04	9.81	19.35	17.35	26.97	34.17	13.61	61.52	65.97	102.9
ENSGALG00000000878	0.52	0.32	0.05	0.16	0.37	0.87	1.16	0.87	1.18	0.91	1.15	0.22	0.72	81.35	28.66	9.38
ENSGALG00000010253	14.59	15.82	34.84	20.04	18.18	3.99	4.12	2.33	5.4	3.79	2.03	6.18	4.52	4.44	4.31	9.24
ENSGALG00000015368	16.97	39.99	56.31	14.12	22.01	3.08	4.36	10.1	17.96	10.98	14.41	15.09	11.03	6.92	9.24	21.68
Locus_98843	0	0.64	0	0	0	0	0	0	0	0	0	0	0	1.19	2.29	0.75
ENSGALG00000006300	83.36	90.85	79.66	41.68	44.88	27.63	20.74	118.9	110.37	434.04	850.7	84.42	101.11	332.48	274.7	170.75
Locus_98662	0	0	0	0	0	0	0	0	0	0	0	0.03	0	1.04	1.17	0.88
ENSGALG00000014410	16.86	19.37	4.77	6.03	10.02	9.53	22.81	24.91	16.65	7.19	37.74	9.95	21.75	18.12	4.89	1.96
ENSGALG00000022817	0	0	0	0	0	0	0	0	0	2.85	0	0	0	0	0	0.37
ENSGALG00000014161	0.87	0.44	0.49	1.94	1.22	0.75	0.26	2.58	1.47	20.63	11.33	0.88	1.6	0.46	0.68	0.26
Locus_104627	0	0	0	0	0	0	0	0	0	0	0	0.11	0.97	1.24	0.51	0.06
ENSGALG00000015915	17.12	13.94	14.4	16.76	13.07	15.68	18.45	56.57	52.78	4.82	25.78	23.47	7.3	26.37	8.13	12.73
Locus_49752	3.86	4.11	0.43	5.46	3	0.87	1.3	0.78	1.4	0.31	0.4	0.38	1.09	0.33	0.4	0.21
ENSGALG00000012973	0	0.19	0.25	0.25	0	0.45	0	0.81	0.48	50.11	15.04	52.16	49.91	0.43	0.17	0.63
CUFF.33431	0	0	0	0	0	0	0.21	0	0	0	0	0	0	1.24	1.78	1.17
ENSGALG00000015645	7.69	3.67	19.57	6.1	5.25	10.01	6.65	5.2	5.08	6.19	2.95	22.13	11.08	6.58	13.38	34.36
ENSGALG00000021201	21.14	10.81	18.4	3.11	10.73	4.36	7.31	7.22	1.73	1.27	6.82	6.64	5.24	26.71	7.12	10.32
ENSGALG00000012177	7.18	7.05	8.05	7.23	7.52	2.95	1.28	2.77	2.22	0.36	0.12	1.54	1.78	10.8	15.86	24.75
ENSGALG00000012130	12.72	16.22	19.29	11.62	8.26	18.11	23.06	32.9	36.38	25.74	26.57	29.2	20.42	176.15	187.89	157.62
ENSGALG00000009109	0	0	0	0	0	104.19	66.68	0.06	0	0.07	0	0.02	0	0	0	0.08
ENSGALG00000012992	51.12	46.61	43.25	47.24	47.96	51.41	88.82	97.33	108.69	25.77	38.26	38.04	15.43	121.51	98.19	123.95
ENSGALG00000010995	3.82	1.59	2.9	3.52	2.7	4.49	0.77	1.54	2.77	1.4	0	3.41	5.62	19.07	20.93	33.53
ENSGALG00000020438	2.91	3.07	5.12	2.31	2.22	4.21	4.92	4.35	5.43	5.26	5.76	5.55	3.69	0.94	1.02	1.58
CUFF.97151	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	1.2	3.03
ENSGALG00000015387	8.01	9.65	8.35	11.72	8.62	7.7	7.15	5.67	9.11	7.48	5.65	8.09	14	7.99	9.24	11.66
ENSGALG00000015080	16.91	8.98	13.62	11.34	14.42	0.42	0.63	0.51	0.23	0.31	0.19	0.29	0.03	0.2	0.23	0.38
ENSGALG00000013837	11.22	11.56	20.19	10.33	9.72	9.69	8.44	9.02	10.85	7.03	8.23	17.6	15.38	17.46	17.43	22.83
ENSGALG00000022982	2.89	3.92	5.55	4.89	4.75	4.16	9.96	30.01	47.54	16.39	25.12	12.02	5.39	7.34	8.81	7.3
ENSGALG00000013878	35.2	31.67	12.54	32.01	22.44	31.22	48.77	102	94.8	123.17	246.19	9.2	16.92	203.96	99.84	35.83
ENSGALG00000017246	20.83	21.28	12.6	16.59	13.07	23.53	21.19	52.68	60.16	0.6	0.38	2.12	6.32	7.06	4.28	3.65
Locus_19544	0.16	0	0	0	0	1.16	1.04	0	0	0	0	0	0	1.79	1.83	0.18
ENSGALG00000015320	11.59	13.2	26.88	8.05	10.1	8.15	8.43	16.75	17.11	17.45	14.05	25.96	10.51	5.82	8.76	10.48
ENSGALG00000006184	11.87	16.04	10.95	16.33	16.47	17.08	10.69	34.39	37.5	45.63	56.33	29.9	29.19	23.24	16.74	17.62
CUFF.201395	2.05	1.79	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_27506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000003258	2.44	2.86	4.46	1.24	1.53	0.35	0.21	3.44	2.5	1.26	0.16	26.36	11.1	114.25	221.26	297.3
blastnPlatypus.Locus_111644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000005175	1.48	3.23	0.11	1.07	2.14	0.39	2.34	180.37	163.23	139.44	778.41	1.43	8.5	1.66	1.16	0.19
ENSGALG00000018934	0	0.21	0	0	0	0	0	0.15	0	1.64	8.97	0	0	0.1	0	0
ENSGALG00000019509	0	0	0	0	0	0.15	0	0.28	0.11	0.11	0	0.19	0.1	0.54	0.4	1.82
ENSGALG00000005811	2.39	2.49	0.67	1.92	3.63	0.32	0.11	0.75	0.41	0.12	0.2	0.34	2.43	14.43	4.65	1.62
ENSGALG00000007888	1.44	1.69	4.92	1.35	2.84	15.35	13.47	11.2	5.16	8.92	3.95	26.78	23.09	13.83	22.77	40.28
ENSGALG00000007909	3.15	4.21	5.39	1.27	1.74	1.28	0.86	2.2	1.84	0.35	0.51	17.3	10.2	24.75	32.75	19.14
Locus_47409	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23	0.95	2.18
ENSGALG00000008049	96.99	71.97	112.36	67.06	48.24	18.68	12.24	23	20.2	14.53	13.08	59.04	27.18	223.59	179.44	258.5
ENSGALG00000016665	102.59	68.83	101.1	38.8	30.59	13.31	19.17	28.32	15.87	36.34	432.98	17.16	11.59	309.84	256.31	224.07
Locus_5448	0	0.57	0.39	0	0.29	0	0	0	0	0	0	0.08	0	0	0.51	1.59
ENSGALG00000009848	27.11	26.44	21.99	27.47	28.43	15.33	20.97	42.63	75.18	139.92	118.52	4.22	3.55	6.66	12.18	8.29
ENSGALG00000005435	0	0.03	0	0	0.01	0	0	0.02	0.07	0.02	0	0	0.01	0.3	0.36	0.37
Locus_127408	2.52	1.44	0.16	0	0.24	0	1.39	0	0	0	0	0.07	0	0	0	0.28
Locus_47201	0	0	0.23	0.44	0.34	0	0	0	0	0	0	0.05	0	0	0	0.78
ENSGALG00000018985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000001501	28.23	32.07	62.38	19.31	19.86	8.15	7.72	6	9.39	5	4.09	16.78	8.56	4.9	4.07	10.84
ENSGALG00000003520	24.77	23.04	45.33	15.52	15.87	11.04	13.46	29.82	18.96	11.95	11.26	68.68	39.25	9.61	14.37	26.14
ENSGALG00000017024	1.15	2.52	3.67	1.24	1.39	1.06	0.32	20.48	9.55	2.31	0.61	26.46	14.41	6.04	10.02	25.29
ENSGALG00000019716	2.52	1.63	5.31	2.24	1.07	0.42	1.01	1.02	0.61	1.02	1.04	6.36	1.56	2.83	2.72	3.36
ENSGALG00000023489	0.52	0.79	0.27	0	0.81	0	0.57	2.59	2.42	0	0	6.33	5.98	172.35	240.2	110.28
ENSGALG00000007324	0.09	0.2	0.11	0.13	0.64	0.8	0.48	0.53	1.04	0.7	3.9	0.99	1.3	15.72	9.52	6.39
ENSGALG00000001316	28.94	24.2	17.46	9.61	6.07	6.04	3.35	7	7.54	2.46	6.57	2.37	6.93	60.92	46.9	25.4
ENSGALG00000011692	2.24	3.25	3.99	2.38	3.15	7.88	8.02	7.4	5.47	5.44	3.99	8.57	16.02	22.06	25.57	14.46
ENSGALG00000007694	12.14	8	13.27	7.27	13.72	2.04	1.83	19.92	6.25	8.88	3.28	6.95	7.36	19.49	47.83	14.25
ENSGALG00000005516	5.01	5.4	9.97	5.78	5.73	6	6.2	34.96	38.38	5.01	3.93	13.84	8.87	24.7	23.72	51.89
ENSGALG00000011136	0	0.15	0.03	0	0	0	0.11	3.48	4.5	0	0	0.75	2.4	0.53	0.85	0.68
Locus_66283	0.31	0.47	0	0	0	0	0	0	0	0	0	0	0	0.88	0.42	1.73
ENSGALG00000011583	0.32	0	0	0	0	1.19	0	0.36	0.86	0.43	0	1.34	0	0	0	0
ENSGALG00000015947	0	0	0	0	0	0	0	7.67	6.4	1.19	0.82	4.26	0.33	0.2	0.39	0.85
ENSGALG00000004938	153.09	117.13	161.41	124.35	132.32	41.41	70.32	26.44	15	18.62	29.12	17.46	12.91	21.84	14.74	13.06
ENSGALG00000001735	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0.25	0	0.04
Locus_27881	0	0.22	0.15	0	0	0	0	0	0	0	0	0	0	0.91	2.03	1.33
ENSGALG00000007881	29.5	25.37	11.34	21.97	25.19	20.25	32.81	14.42	9.58	9.72	25.2	5.24	11.48	21.97	7.62	4.49
ENSGALG00000008722	0.17	0	0.15	0	0.04	0.53	0.38	21.98	15.23	131.72	125.88	0.72	2.09	2.65	3.45	4.42
ENSGALG00000011110	2.27	1.84	4.22	0.99	1.04	0.16	0.59	53.73	63.46	31.81	25.82	3.14	0.59	3.94	5.19	5.41
Locus_50169	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0.88	1.4	1.04
Locus_87466	0	0	0	0	0	0	0	0	0	0	0	0.06	0.9	0.89	1.54	1.07
ENSGALG00000014485	43.59	43.82	37.41	5.36	5.29	40.98	34.27	7.98	13.93	5.92	7.92	1.95	13.28	4.58	6.13	3.54
Locus_97906	0.36	0.11	0.22	1.09	0.22	0.13	0	0.08	0	0	0	0.07	0	1.17	2.1	1.49
ENSGALG00000012392	1.88	1	3.03	0.66	0.13	0	1.08	2.09	0	89.15	147.4	1.65	0.1	0.29	0	0.29
ENSGALG00000008512	49.47	59.08	172.84	30.36	29.01	0.73	0.15	0.22	0.22	0.13	0.06	0.47	0.28	0.78	1.2	2.91
ENSGALG00000008757	93.4	77.39	34.78	74.02	58.05	4.77	5.04	2.19	2.02	5.71	8	1.13	4.37	7.8	2.91	1.94
ENSGALG00000011713	12.56	8.87	18.34	8.6	7.41	17.19	17.75	19.16	21.37	24.39	24.82	18.08	9.14	31.97	57.5	76.31
ENSGALG00000022702	0.16	0	0.08	0	0	0.3	0.36	0.71	0.43	0.22	0.82	0.22	0.19	0.57	0.33	0.11
ENSGALG00000003201	7.03	7.47	3.08	5.09	5.56	11.6	4.44	7.81	8.19	13.47	13.64	7.57	8.65	5.19	3.01	2.73
ENSGALG00000009598	51.84	50.99	74.83	42.68	38.09	48.08	37.95	42.15	33.7	73.55	33.67	57.33	31.98	48.86	111.97	91.95
ENSGALG00000000018	1.38	2.26	1.55	0.64	1.24	1.18	1.17	69.25	101.66	172.38	95.26	2.29	3.14	1.74	4	2.07
Locus_126602	0	0	0	0	0	0	0	0	0	0	0	0	0	22.54	0	2.47
ENSGALG00000015104	0	0	0.11	0	0.08	0	0.24	0	0.14	0	0	0	0.1	0.08	0	0.1
ENSGALG00000000451	0.1	0.15	0	0	0	0	0	0	0	0	0	0.55	0.12	1.42	3.28	4.45
ENSGALG00000011070	21.14	14.67	8.47	10.53	13.94	6.46	15.58	8.34	7.33	5.52	18	5.63	4.79	25.21	9.87	7.67
ENSGALG00000012401	10.28	10.93	3.42	9.05	13.95	3.45	10.33	1.96	1.66	3.48	10.58	1.78	5.54	9.48	5.26	2.33
ENSGALG00000016142	1.32	7.21	6.4	0.72	9.24	7.32	2.81	7.11	9.75	8.52	5.61	337.73	141.95	0.51	1.6	2.09
ENSGALG00000008352	270.99	201.16	233.29	138.45	148.76	0	0	0.51	0.3	0	0	0.34	0.62	25.11	11.12	11.5
ENSGALG00000010025	17.15	20.35	32.64	15.3	15.75	14.98	15.2	18.67	16.04	16.63	7.78	31.87	29.53	5.24	9.58	14.21
Locus_66844	0	0	0	0	0	0	0	0	0	0	0	0	0	13.48	3.24	0.44
ENSGALG00000001542	40.11	51.44	66.74	28.73	26.7	60.62	82.37	54.15	72.06	58.56	117.87	32.5	34.84	87.55	49.88	65.75
ENSGALG00000017286	0	0	0.09	0.17	0.13	0	0.37	0	0	5.34	1.13	0	0	0.71	0.45	0.22
Locus_87763	1.36	0.73	0.21	2.11	1.49	0	0	0	0	0	0	0.14	0.02	0	0.05	0.05
ENSGALG00000016965	18.48	19.62	9.24	21.58	22.79	66.83	51.1	23.44	17.39	34.23	15.7	4.31	20.4	32.82	129.95	27.12
ENSGALG00000000479	11.29	10.23	3.31	15.35	15.01	0.1	0.58	0.06	0.28	0.21	0.54	0.25	0.52	4.26	1.56	0.78
ENSGALG00000010056	5.38	0	0	2.98	0	3.31	0	9.39	0	6.01	0	16.43	5.1	0	0	0
ENSGALG00000012018	32.96	29.11	17.81	87.44	94.06	0	0.88	20.86	33.53	19.43	37.5	15	10.71	71.48	88.23	92.38
blastnMacaque.Locus_288589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000019932	1.14	1.22	0.54	0.12	0.53	0	0.51	0.13	0.61	0	0	19.38	24.07	0.57	0.39	0.28
Locus_29285	0.46	0.7	0	0	0	0	0	0	0	0	0	0	0	0.33	0.31	0.62
ENSGALG00000002541	6.96	6.55	3.77	9.6	10.5	7.7	15.13	13.36	9.43	6.68	9.42	5.05	7.4	7.91	5.35	3.35
ENSGALG00000010594	45.95	49.64	119.36	22.9	18.91	5.39	6.59	4.48	4.38	5.33	2.85	23.44	13.56	18.21	32.93	63.3
Locus_50042	0.42	0.25	0.17	0.34	0.32	0	0	0.09	0	0	0	0.89	0.4	7.39	9.5	6.3
ENSGALG00000021573	5.9	4.88	3.97	1.53	1.89	2.33	0.8	2.8	2.94	5.78	7.12	2.37	4.66	2.36	1.47	0.91
Locus_27846	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	2.97	4.99
Locus_105207	0	0	0.38	0	0	0	0	0	0	0	0	0	0.22	1.03	0.99	4.3
ENSGALG00000014263	10.34	9.58	6.31	11.99	9.98	7.59	5.52	9.12	9.76	22.95	27.9	12.86	15.91	128.36	91.41	40.97
CUFF.99231	0.17	0	0	0.18	0	0.32	0	0.19	0	0.23	0	0.14	0.05	1.73	3.92	0.23
Locus_19145	0.73	0.96	2.22	0.21	1.06	2.32	2.55	3.84	5.44	12.3	6.23	11.18	13	0.26	0.5	1.09
ENSGALG00000015480	3.69	4.18	4.46	4.91	4.18	3.7	1.86	3.86	3.93	7.07	6.98	5.5	4.7	3.38	4.12	3.27
ENSGALG00000011950	284.73	217.98	366.26	191.16	167.18	596.53	1067	274.39	310.29	258.17	292.86	167.3	65.88	101.94	82.99	143.9
ENSGALG00000001944	2.7	5.03	8.79	2.73	5.32	4.03	3.12	14.93	14.03	4.25	4.94	21.07	8.48	10.38	14.67	21.37
ENSGALG00000022629	28.13	32.7	60.63	34.72	35.04	64.57	46.42	48.12	26.47	62.15	21.05	110.52	40.23	10.83	27.08	44.94
Locus_27795	0	0	0	0	0.25	0	0	0	0	0	0.54	0	0	0.45	0.44	1
ENSGALG00000005575	12.37	10.69	17.83	10.18	7.93	38.72	44.86	27.5	27.07	28.9	27.75	22.07	10.56	26.95	29.16	38.17
blastnMouse.Locus_3255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3
ENSGALG00000003580	9.3	12.48	14.18	6.8	10.54	57.29	33.99	8.56	12.39	8.38	4.75	55.95	82.38	5.65	5.19	8.76
ENSGALG00000015858	13.07	13.89	13.03	13.1	11.2	7.03	6.39	5.25	4.57	5.44	3.87	5.03	5.57	22.12	27.18	27.31
ENSGALG00000023620	0.06	0	0	0.23	0.04	2.27	0.62	0	0	0.9	1.8	0.06	0.03	24.57	17.94	12.66
ENSGALG00000002159	69.77	61.64	43.24	45.79	49.92	41.21	56.74	279.06	385.16	387.97	692.01	23.47	24.6	66.21	46	28.04
ENSGALG00000000860	4.21	5.56	8.36	3.75	3.75	14.93	11.16	5.3	8.44	6.17	4.86	26.53	27.54	9.2	11.11	14.2
CUFF.46664	0.16	0.24	0	0.32	0.24	0	0	0.17	0	0	0.27	0	0	2.91	1.4	0.92
Locus_48739	0	0.05	0.04	0	0	0.98	0.7	1.02	1.6	4.78	3.78	1.63	1.47	0.76	0.48	0.77
ENSGALG00000014054	11.82	10.79	10.78	6.12	7.64	4.78	5.53	9.1	9.08	10.99	15.82	7.93	9.38	10.59	9.57	7.09
ENSGALG00000015574	1.66	1.31	0.6	1.74	1.2	0.32	0.25	0.13	0.3	0	0	0.05	0.03	0.12	0.04	0.13
CUFF.262111	0.41	0.62	1.92	0	0	0	0	0	0	0	0	0	0	0	0	0.18
ENSGALG00000004772	6.55	14.2	8.36	3.98	14.56	38.03	101.18	45.58	163.77	32.54	488.75	37.25	20.81	15.62	7.63	9.57
Locus_20721	0	0	0.04	0	0	0	0	0	0.21	0	0	0.05	0.05	1.03	0.66	1.37
ENSGALG00000001921	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.65	0	0
ENSGALG00000017577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000024488	6.96	11.54	9.73	1.84	5.41	38.04	28.78	9.75	7.86	5.69	2.06	191.72	112.92	34.98	49.36	97.36
Locus_83959	0.1	0.07	0.15	0.19	0.22	0	0	0	0.06	0.06	0.16	0.01	0	7.07	4.29	3.77
ENSGALG00000020455	0.28	0.07	0.17	0.05	0.07	0.09	0.42	0.42	0.06	0	0	0.01	0.03	0.6	0.68	0.37
ENSGALG00000024309	1.58	0.22	6.82	0.44	0.11	0.26	0.63	0.16	0.19	0	0	0.15	0.09	2.66	6.28	14.97
ENSGALG00000010720	44.63	38.16	50.95	35.91	25.75	15.78	13.58	13.87	14.3	81.99	76.24	48.64	25.83	13.86	22.68	20.21
ENSGALG00000006520	5.41	4.54	13.46	2.69	4.01	20.74	16.4	13.02	20.83	27.21	17.11	411.41	118.09	8.2	22.02	91.37
Locus_66636	1.77	0.54	0.37	0.36	1.1	1.31	0.79	18.54	2.36	1.43	12.66	0.88	2.66	9.62	3.16	0.64
ENSGALG00000016607	40.94	33.46	43.84	21.84	15.2	6.08	7.14	0.14	0.33	0	0.11	0.74	0.33	0.58	0.77	0.66
ENSGALG00000023967	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0
Locus_48083	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52	2.88	10.42
Locus_20054	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64	1.77	4
ENSGALG00000012719	0.51	0.31	0.16	0.1	0.24	2.46	0.91	0.11	0.14	0.14	0.17	2.62	3.13	2.2	2.11	4.7
ENSGALG00000007837	0.25	0.19	0.07	0	0.88	3.02	5.84	0.14	0	0	0	0.26	1.73	12.74	3.53	1.33
ENSGALG00000001981	86.19	72.5	70.08	46.08	57.6	16.86	25.45	14.22	14.51	5.75	8.33	21.92	34.69	230.06	94.84	77.68
ENSGALG00000005808	3.06	2.34	1.41	1.74	1.12	0.33	0.8	0.1	0.6	0.97	0.77	0.4	1.05	0.39	0.31	0.2
ENSGALG00000002212	5.12	2.86	1.08	1.6	3.37	10.74	16.34	14.01	8	8.19	18.07	2.89	13.45	32.75	8.98	3.3
ENSGALG00000022002	1.65	0	0	0	0	0	0	0	1.1	0	0	0	0	2.95	0	0.19
CUFF.103444	0	0	0.17	0	0.26	0.31	0.74	0	0	0	0.57	0.51	0.45	1.55	1.14	0.64
ENSGALG00000005198	8.75	8.28	9.9	12.18	9.73	13.92	13.85	19.33	19.11	32.41	25.69	13.79	14.35	7.51	9.03	10.29
ENSGALG00000010238	21.13	23.83	125.2	14.52	18.89	10.81	7.08	19.03	16.91	18.37	9.76	78.34	26.37	12.57	32.23	114.43
ENSGALG00000007098	50.45	46.43	111.55	40.24	32.61	10	7.2	11.9	20.27	14.4	9.88	27.46	14.96	15.42	29	54.56
ENSGALG00000024278	6.42	15.25	2.99	407.23	714.91	14.51	83.69	5.55	5.71	3.83	7.28	2.02	7.91	14.26	2.45	1.76
ENSGALG00000006169	6.28	6.54	19.97	7.11	5.74	16.25	7.52	69.46	53.15	35	25.23	157.92	40.24	17.72	47.95	89.41
ENSGALG00000024259	19.08	13.54	21.82	17.22	15.41	25.13	31.33	55.19	42.52	55.5	80.85	31.61	22.97	37.33	45.82	36.11
ENSGALG00000007240	16.6	10.55	2.33	12.77	16.96	14.2	10.2	27.16	23.34	27.43	42.83	18.16	28.09	7.57	3.69	1.14
ENSGALG00000007298	211.06	207.95	150.67	91.11	118.76	32.36	50.24	33.13	34.04	26.03	87.63	26.94	23.67	140.81	58.05	71.02
Locus_45991	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.38	0	0.6
Locus_71453	0.14	0.53	0.07	0.42	0.43	0.64	0.15	0.38	0.55	0.46	0.58	0.52	0.62	0.39	0.38	0.34
ENSGALG00000006527	0.06	0.38	0.32	0.12	0.05	0.11	0.14	2.12	2.46	2.98	4.29	1.24	2.44	0.44	0.46	0.36
ENSGALG00000010136	13.25	16.04	9.79	16.49	17.4	7.45	8.44	9.68	12.28	23.18	30.09	13.95	17.9	44.54	41.99	27.27
ENSGALG00000022295	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0
ENSGALG00000005286	0	0	0.15	0	0	0	0	0	0	0	0.08	0	0	78.83	104.85	83.1
ENSGALG00000002087	12.78	15.78	25.2	10.62	11.82	7.78	9.42	8.58	10.04	10.3	11.13	10.92	5.73	59.64	85.53	144.26
ENSGALG00000002229	39.75	43.52	30.08	36.18	29.42	25.4	39.42	21.89	28.71	27.32	31.77	12.96	17.4	18.34	15.52	10.72
ENSGALG00000006662	0.13	0.1	0.1	0	0.15	0	0	0	0	2.07	0.55	4.57	0.33	0.18	0.31	0.01
ENSGALG00000011866	13.35	14.39	24.03	12.3	9.36	23.56	20.42	24.09	20.45	20.87	34.27	20.83	16.08	174.3	110.31	253.69
Locus_28303	0	0	0	0	0	0	0	0	0	0	0	0.32	1.21	0	0.28	0.18
Locus_19408	0.4	0	0	0	0.31	0	0	0.45	0	0	0	0.27	0.48	0.29	0	0.99
Locus_49202	0	0	0	0	0.7	0	0	0.33	0.4	0	0	0.13	0	0.43	1.23	0.81
ENSGALG00000003233	18.11	21.48	22.94	23.21	18.69	30.62	28.16	24.1	27.7	27.73	39.13	28.49	26.87	56.06	46.52	46.48
